id,name,genre,artists,album,popularity,duration_ms,explicit,track_name_raw,artist_name_raw,track_name_norm,artist_name_norm,track_artist_key
1XxUDJp9zsjd6tBSvE3la4,Heavy Metal,heavy-metal,Sammy Hagar,Standing Hampton,52,230506,False,Heavy Metal,Sammy Hagar,heavy metal,sammy hagar,heavy metal | sammy hagar
1j6zEnDOTIRJhBhknrd86m,HEAVY METAL,heavy-metal,Paris Texas,BOY ANONYMOUS,42,159652,True,HEAVY METAL,Paris Texas,heavy metal,paris texas,heavy metal | paris texas
6jRuCSKtxTNUzkFldlR1Az,Heavy Metal - Take a Ride; Soundtrack Version,heavy-metal,Don Felder,Heavy Metal Soundtrack,39,299333,False,Heavy Metal - Take a Ride; Soundtrack Version,Don Felder,heavy metal take a ride soundtrack version,don felder,heavy metal take a ride soundtrack version | don felder
1gRZkx4ePy3zGyZsd1J0dQ,Heavy Metal Drummer - 2022 Remaster,heavy-metal,Wilco,Yankee Hotel Foxtrot (2022 Remaster),43,189093,False,Heavy Metal Drummer - 2022 Remaster,Wilco,heavy metal drummer 2022 remaster,wilco,heavy metal drummer 2022 remaster | wilco
6baGTtDakSNvUfW3FJd8yX,heavy metal (feat. Rahzel),heavy-metal,"Bring Me The Horizon, Rahzel",amo,48,240586,True,heavy metal (feat. Rahzel),"Bring Me The Horizon, Rahzel",heavy metal,bring me the horizon rahzel,heavy metal | bring me the horizon rahzel
4xmeLj3uVcoAwgDtwM4MbG,Heavy Metal Drummer,heavy-metal,Wilco,Yankee Hotel Foxtrot,39,188840,False,Heavy Metal Drummer,Wilco,heavy metal drummer,wilco,heavy metal drummer | wilco
07VcTAooOBP8hIluuUS5xr,Heavy Metal Love,heavy-metal,twocolors,Heavy Metal Love,62,132000,False,Heavy Metal Love,twocolors,heavy metal love,twocolors,heavy metal love | twocolors
57vU19otI0eWzcotGdi091,Heavy Metal and Reflective,heavy-metal,Azealia Banks,Broke with Expensive Taste,39,156865,True,Heavy Metal and Reflective,Azealia Banks,heavy metal and reflective,azealia banks,heavy metal and reflective | azealia banks
4D6MvQ3FnVrPkYhq5WsN6H,Heavy Metal Lover,heavy-metal,Lady Gaga,Born This Way,34,252560,False,Heavy Metal Lover,Lady Gaga,heavy metal lover,lady gaga,heavy metal lover | lady gaga
2vpcuOcKoYoDlNNs0qGlpI,heavy metal,heavy-metal,skaiwater,#gigi,31,143951,True,heavy metal,skaiwater,heavy metal,skaiwater,heavy metal | skaiwater
5pJg7ThHf9uSbCzZTZ5qXI,Heavy Metal,heavy-metal,Karley Scott Collins,Heavy Metal,37,168348,False,Heavy Metal,Karley Scott Collins,heavy metal,karley scott collins,heavy metal | karley scott collins
7cf8xNXwU9K0BuHjyIvxLE,HEAVY METAL,heavy-metal,Mike Dimes,HEAVY METAL,34,171111,True,HEAVY METAL,Mike Dimes,heavy metal,mike dimes,heavy metal | mike dimes
4EIAx0okB6CAZLUsokguZG,Heavy Metal Lover,heavy-metal,Lady Gaga,BORN THIS WAY THE TENTH ANNIVERSARY,36,252560,False,Heavy Metal Lover,Lady Gaga,heavy metal lover,lady gaga,heavy metal lover | lady gaga
0apRWP2qJcUlxrJxMydXaI,Heavy Metal - Soundtrack Version,heavy-metal,Sammy Hagar,Heavy Metal Soundtrack,27,232040,False,Heavy Metal - Soundtrack Version,Sammy Hagar,heavy metal soundtrack version,sammy hagar,heavy metal soundtrack version | sammy hagar
1YEMHIIUFK1XzaTkGuaCQ5,Heavy Metal Love,heavy-metal,Helix,No Rest for the Wicked,38,183333,False,Heavy Metal Love,Helix,heavy metal love,helix,heavy metal love | helix
2iAtvBE3MIBtVV1fkrFdxH,Heavy Metal,heavy-metal,Judas Priest,Ram It Down,29,358240,False,Heavy Metal,Judas Priest,heavy metal,judas priest,heavy metal | judas priest
6npPq7KqfSuQ1fhLjhKb0h,HEAVY METAL,heavy-metal,Mike Dimes,TEXAS BOY,28,171111,True,HEAVY METAL,Mike Dimes,heavy metal,mike dimes,heavy metal | mike dimes
79egwJKHsBCUcKN6nIRKOB,Heavy Metal Lover - Slowed + Reverb,heavy-metal,skyemane,Heavy Metal Lover (Slowed + Reverb),28,273134,False,Heavy Metal Lover - Slowed + Reverb,skyemane,heavy metal lover slowed reverb,skyemane,heavy metal lover slowed reverb | skyemane
6ON0WPRm1tLITpeUsyYoOk,Heavy Metal,heavy-metal,Cindy Lee,What's Tonight to Eternity,34,240123,False,Heavy Metal,Cindy Lee,heavy metal,cindy lee,heavy metal | cindy lee
7u82yEbEA3PfDgP7swE4Cs,Heavy Metal,heavy-metal,Sammy Hagar,The Essential Red Collection,25,229200,False,Heavy Metal,Sammy Hagar,heavy metal,sammy hagar,heavy metal | sammy hagar
6DQ92BvXrPipsGGuD2tlJG,Heavy Metal,heavy-metal,Not Enough,Heavy Metal,29,158640,True,Heavy Metal,Not Enough,heavy metal,not enough,heavy metal | not enough
1jIgEujKNGrxaB5WMLnIvB,Heavy Metal Lover - Sped Up,heavy-metal,skyemane,Heavy Metal Lover (Sped Up),37,225153,False,Heavy Metal Lover - Sped Up,skyemane,heavy metal lover sped up,skyemane,heavy metal lover sped up | skyemane
3k5SxXdbEzyHfE7wiJl0ya,Heavy Metal Heart,heavy-metal,Sky Ferreira,"Night Time, My Time",27,255213,False,Heavy Metal Heart,Sky Ferreira,heavy metal heart,sky ferreira,heavy metal heart | sky ferreira
35ZDgSGHRkV04aYdkP1VfI,HEAVY METAL,heavy-metal,Paris Texas,HEAVY METAL,27,159652,True,HEAVY METAL,Paris Texas,heavy metal,paris texas,heavy metal | paris texas
2HcMXZJ8TR0CFiePEqhHLW,Heavy Metal Maniac,heavy-metal,Exciter,Heavy Metal Maniac,28,227453,False,Heavy Metal Maniac,Exciter,heavy metal maniac,exciter,heavy metal maniac | exciter
7tt28wbdKmFqZZXsCh4tTk,Heavy Metal Winner,heavy-metal,Consumed,Breakfast at Pappa's,35,149933,False,Heavy Metal Winner,Consumed,heavy metal winner,consumed,heavy metal winner | consumed
5PlinfEo126q9JmyR1mwkW,Heavy Metal,heavy-metal,Negative XP,Breakup Country,24,105168,False,Heavy Metal,Negative XP,heavy metal,negative xp,heavy metal | negative xp
621W0YFtYurfPC6hwvmWgc,Heavy Metal,heavy-metal,Justice,Woman,30,270859,False,Heavy Metal,Justice,heavy metal,justice,heavy metal | justice
1yEz9RflAoVrjAbCLnEI35,Panic Attack,heavy-metal,Judas Priest,Panic Attack,43,325987,False,Panic Attack,Judas Priest,panic attack,judas priest,panic attack | judas priest
1qXBcPpscF2eynmVkITml7,Heavy Metal x DVNO (WWW),heavy-metal,Justice,Woman Worldwide,33,283074,False,Heavy Metal x DVNO (WWW),Justice,heavy metal x dvno www,justice,heavy metal x dvno www | justice
6cpjVWDLyoXJ21GImv7Ibb,Heavy Meta,heavy-metal,Esseks,A HOLE IN THE FOURTH WALL,26,189002,False,Heavy Meta,Esseks,heavy meta,esseks,heavy meta | esseks
6E5JDnaSWqj7G0eVUiUjjh,Heavy Metal Kings,heavy-metal,"Jedi Mind Tricks, ILL BILL","Servants In Heaven, Kings In Hell",34,273133,True,Heavy Metal Kings,"Jedi Mind Tricks, ILL BILL",heavy metal kings,jedi mind tricks ill bill,heavy metal kings | jedi mind tricks ill bill
60K36ArCvptE3kcrFa4spd,Heavy Metal,heavy-metal,Clap Your Hands Say Yeah,Clap Your Hands Say Yeah,22,241040,False,Heavy Metal,Clap Your Hands Say Yeah,heavy metal,clap your hands say yeah,heavy metal | clap your hands say yeah
3zy5wQFPNIOwu6ParRuBHT,Heavy Metal,heavy-metal,Manafest,Heavy Metal,27,134493,False,Heavy Metal,Manafest,heavy metal,manafest,heavy metal | manafest
5ai08KHbNOdG0k3Y24mHkk,Heavy Metal Shit (feat. Lafa Taylor & Neon Steve),heavy-metal,"Stylust, Lafa Taylor, Neon Steve",HEATROCKS,28,177750,True,Heavy Metal Shit (feat. Lafa Taylor & Neon Steve),"Stylust, Lafa Taylor, Neon Steve",heavy metal shit,stylust lafa taylor neon steve,heavy metal shit | stylust lafa taylor neon steve
58uqGW9Lu2MCNsrvCWFG9C,Heavy Duty,heavy-metal,Judas Priest,Defenders Of The Faith,28,145866,False,Heavy Duty,Judas Priest,heavy duty,judas priest,heavy duty | judas priest
440PcZN8eK9e7lkl7BLwqO,Heavy Metal Wings,heavy-metal,tripleS,EVOLution <⟡>,35,195680,False,Heavy Metal Wings,tripleS,heavy metal wings,triples,heavy metal wings | triples
3t3GVcoiHTVaFlULmFltut,Heavy Metal Poisoning,heavy-metal,Styx,Kilroy Was Here,22,297401,False,Heavy Metal Poisoning,Styx,heavy metal poisoning,styx,heavy metal poisoning | styx
0gtZVC0RxbzsC2QOyXCtJf,Heavy Metal,heavy-metal,hypnotix!,Heavy Metal,19,158673,True,Heavy Metal,hypnotix!,heavy metal,hypnotix,heavy metal | hypnotix
1uUCpOX86yRGShambUp93O,Heavy Metal: The Black and Silver,heavy-metal,Blue Öyster Cult,Fire of Unknown Origin,26,198360,False,Heavy Metal: The Black and Silver,Blue Öyster Cult,heavy metal the black and silver,blue öyster cult,heavy metal the black and silver | blue öyster cult
2V8xAzhhqPIiN2zvzyZf58,Heavy Metal Machine,heavy-metal,The Smashing Pumpkins,Machina / The Machines Of God,28,352800,False,Heavy Metal Machine,The Smashing Pumpkins,heavy metal machine,the smashing pumpkins,heavy metal machine | the smashing pumpkins
3TbCJz81Js5Amgtcz3ofbx,HEAVY METAL,heavy-metal,HULKSICKO!,MOTION SICKNESS,16,187920,True,HEAVY METAL,HULKSICKO!,heavy metal,hulksicko,heavy metal | hulksicko
04efkysTUmbfXOUyCxWDVa,Heavy Metal,heavy-metal,Jamalthegawd,Heavy Metal,19,64000,False,Heavy Metal,Jamalthegawd,heavy metal,jamalthegawd,heavy metal | jamalthegawd
22ac67w0IhsW4syj7DOUQa,Heavy Metal Lover,heavy-metal,Lady Gaga,Rítmo Global,17,252560,False,Heavy Metal Lover,Lady Gaga,heavy metal lover,lady gaga,heavy metal lover | lady gaga
2VZqVOroa1hVWfXMjLWwxU,Heavy Metal Dynamite,heavy-metal,AMPLIFIRE,Bloodbath Revolution,14,228284,True,Heavy Metal Dynamite,AMPLIFIRE,heavy metal dynamite,amplifire,heavy metal dynamite | amplifire
4gyVJpyTyhKlkKvwJT1z5a,heavy metal,heavy-metal,skaiwater,#gigi,6,143951,False,heavy metal,skaiwater,heavy metal,skaiwater,heavy metal | skaiwater
1l7jxj9dh0rLeUuyoLPOo9,HEAVY METAL,heavy-metal,"Kai Angel, 9mice",HEAVY METAL,33,138857,True,HEAVY METAL,"Kai Angel, 9mice",heavy metal,kai angel 9mice,heavy metal | kai angel 9mice
1UVvN0UEuBBqfkreVl8NvD,Heavy (with Lil Uzi Vert),heavy-metal,"Nigo, Lil Uzi Vert",Heavy,25,200425,False,Heavy (with Lil Uzi Vert),"Nigo, Lil Uzi Vert",heavy with lil uzi vert,nigo lil uzi vert,heavy with lil uzi vert | nigo lil uzi vert
1aJ1jStASKUbC0RpQZLy41,Heavy Metal,heavy-metal,Percy Keith,Prepared to Launch,11,156525,True,Heavy Metal,Percy Keith,heavy metal,percy keith,heavy metal | percy keith
2HoDr1yVksl19omOhc1zWy,Hip-Hop,hip-hop,Dead Prez,Let's Get Free,54,214066,True,Hip-Hop,Dead Prez,hiphop,dead prez,hiphop | dead prez
1SyQ6t9RdRBK0QUCS6a797,Hip Hop Hooray,hip-hop,Naughty By Nature,19NaughtyIII,63,267266,False,Hip Hop Hooray,Naughty By Nature,hip hop hooray,naughty by nature,hip hop hooray | naughty by nature
6N3oYlfZ2RPdjMYdHCRmFS,Hip-Hop Saved My Life (feat. Nikki Jean),hip-hop,"Lupe Fiasco, Nikki Jean",Lupe Fiasco's The Cool,43,242506,False,Hip-Hop Saved My Life (feat. Nikki Jean),"Lupe Fiasco, Nikki Jean",hiphop saved my life,lupe fiasco nikki jean,hiphop saved my life | lupe fiasco nikki jean
4675yUu8AUbE72T94BkLCD,Beautiful,hip-hop,"Snoop Dogg, Pharrell Williams, Uncle Charlie Wilson",The Best Of Snoop Dogg,58,299146,True,Beautiful,"Snoop Dogg, Pharrell Williams, Uncle Charlie Wilson",beautiful,snoop dogg pharrell williams uncle charlie wilson,beautiful | snoop dogg pharrell williams uncle charlie wilson
5YRzeFvIc4yNhpzDcLKWvE,Bossy,hip-hop,"BadKidMacei, Badkidparis",Bossy,10,144048,False,Bossy,"BadKidMacei, Badkidparis",bossy,badkidmacei badkidparis,bossy | badkidmacei badkidparis
4gQdwwPXSXnDkUh4jYqLoC,Hip Hop,hip-hop,Mos Def,Black On Both Sides,50,196440,True,Hip Hop,Mos Def,hip hop,mos def,hip hop | mos def
6qA5gzBRyEfYvDgbmBdHH4,Hip-Hop - Instrumental,hip-hop,Dead Prez,It's Bigger Than Hip-Hop,14,226866,False,Hip-Hop - Instrumental,Dead Prez,hiphop instrumental,dead prez,hiphop instrumental | dead prez
1VpaGT3qRCT4jaqYw7o9IH,Hip-Hop - Radio Version,hip-hop,Dead Prez,It's Bigger Than Hip-Hop,21,229626,False,Hip-Hop - Radio Version,Dead Prez,hiphop radio version,dead prez,hiphop radio version | dead prez
4c9XojqJDu7KNCh8GmNbj5,Hip Hop Phile,hip-hop,BTS,Dark & Wild,50,257299,False,Hip Hop Phile,BTS,hip hop phile,bts,hip hop phile | bts
7iF9B5dbSOfEeznArGFHhn,Hip Hop Is Dead,hip-hop,"Nas, will.i.am",Hip Hop Is Dead (Expanded Edition),35,225560,False,Hip Hop Is Dead,"Nas, will.i.am",hip hop is dead,nas william,hip hop is dead | nas william
23FMZRrUJKHdtXuxDAuhRA,Hip-Hop,hip-hop,Freddy Rugga,Hip-Hop,16,213290,True,Hip-Hop,Freddy Rugga,hiphop,freddy rugga,hiphop | freddy rugga
6dKRp4XzLCycXok4KkC3PK,Hip-Hop Hasta la Tumba,hip-hop,Maniako,Dónde Estás,43,166631,False,Hip-Hop Hasta la Tumba,Maniako,hiphop hasta la tumba,maniako,hiphop hasta la tumba | maniako
3xI2BX87nRys1ENw1Zl0El,Hip Hop,hip-hop,"DJ Khaled, Scarface, Nas, DJ Premier",Kiss The Ring (Deluxe),30,263213,True,Hip Hop,"DJ Khaled, Scarface, Nas, DJ Premier",hip hop,dj khaled scarface nas dj premier,hip hop | dj khaled scarface nas dj premier
1rESBfVFxLR7wIQjUIQ0KH,Hip-Hop,hip-hop,Dead Prez,"Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",19,214173,True,Hip-Hop,Dead Prez,hiphop,dead prez,hiphop | dead prez
5z37OkOEzss0a6F5bxjlkS,Hip Hop Is Dead,hip-hop,"Nas, will.i.am",Hip Hop Is Dead (Expanded Edition),40,225560,False,Hip Hop Is Dead,"Nas, will.i.am",hip hop is dead,nas william,hip hop is dead | nas william
0iULSLlbdVMvBs4HzIaLi9,Hip-Hop,hip-hop,"Royce Da 5'9""","The Heaven Experience, Vol. 1",14,227091,True,Hip-Hop,"Royce Da 5'9""",hiphop,royce da 59,hiphop | royce da 59
4ciXokhIdlyhCh3tA5zo5P,Hip Hop (Caminaré),hip-hop,Santa Fe Klan,Bendecido,41,203143,True,Hip Hop (Caminaré),Santa Fe Klan,hip hop caminaré,santa fe klan,hip hop caminaré | santa fe klan
0VUpkue1T9WZF2LtUqJbDY,Hip Hop Police - Main,hip-hop,"Chamillionaire, Slick Rick",Ultimate Victory,31,251320,True,Hip Hop Police - Main,"Chamillionaire, Slick Rick",hip hop police main,chamillionaire slick rick,hip hop police main | chamillionaire slick rick
10TGbnysIWaAtFRnQlagSB,Hip-Hop,hip-hop,PaceWon & Mr. Green,The Only Color That Matters is Green,21,253613,True,Hip-Hop,PaceWon & Mr. Green,hiphop,pacewon mr green,hiphop | pacewon mr green
6EuhBJTydNXXtqBQ32lag5,Hip Hop - Mashup,hip-hop,Trinix Remix,Hip Hop (Mashup),41,175889,True,Hip Hop - Mashup,Trinix Remix,hip hop mashup,trinix remix,hip hop mashup | trinix remix
6DVeUXGoCeEswwORtnT6c5,Small But Mighty,hip-hop,"Hip Hop For Change Presents, Bay Keeper Present, RyanNicole",Small But Mighty,24,224068,False,Small But Mighty,"Hip Hop For Change Presents, Bay Keeper Present, RyanNicole",small but mighty,hip hop for change presents bay keeper present ryannicole,small but mighty | hip hop for change presents bay keeper present ryannicole
6sSfIRmWvVt1XXH36n7xGA,Hip-Hop,hip-hop,Left Lane Cruiser,Junkyard Speed Ball,9,337320,False,Hip-Hop,Left Lane Cruiser,hiphop,le cruiser,hiphop | le cruiser
3LBBeej1zGctWlJNpNa4I6,Hip Hop Kids,hip-hop,Portugal. The Man,Evil Friends,35,207786,True,Hip Hop Kids,Portugal. The Man,hip hop kids,portugal the man,hip hop kids | portugal the man
6Npq9wQOagdtxn7A5r24My,The State of Hip hop,hip-hop,"Christopher V green, SLEESTACKZ",The State of Hip hop,25,1518201,False,The State of Hip hop,"Christopher V green, SLEESTACKZ",the state of hip hop,christopher v green sleestackz,the state of hip hop | christopher v green sleestackz
1rS5cQSjEShHUnfyH3vg99,Hip-Hop,hip-hop,PaceWon & Mr. Green,The Only Color That Matters is Green,17,253613,False,Hip-Hop,PaceWon & Mr. Green,hiphop,pacewon mr green,hiphop | pacewon mr green
3KKrZ3adgWcJiJQWFqoDnv,Hip Hop Junkies,hip-hop,Nice & Smooth,Ain't A Damn Thing Changed,33,209160,False,Hip Hop Junkies,Nice & Smooth,hip hop junkies,nice smooth,hip hop junkies | nice smooth
6wJST2x9gGLlAHCG2ett1A,HIP HOP,hip-hop,GERA B,HIP HOP,20,320133,True,HIP HOP,GERA B,hip hop,gera b,hip hop | gera b
5pMiXZF5e7TbPIl5qgKk4h,Hip-Hop,hip-hop,Boombox,Family бізнес,18,229053,False,Hip-Hop,Boombox,hiphop,boombox,hiphop | boombox
1UCVgSDDlH4vJ0jI4txWXP,Hip Hop,hip-hop,"Static-X, Dead Prez",Loud Rocks,25,232200,True,Hip Hop,"Static-X, Dead Prez",hip hop,staticx dead prez,hip hop | staticx dead prez
0v9N9RFWQLhsZ0Uo1tD1Ip,Hip-Hop,hip-hop,Cognito,Automatic,2,260600,True,Hip-Hop,Cognito,hiphop,cognito,hiphop | cognito
7JsoM9xf0Uc8tTHVnkVOio,Hip Hopper (feat. Lil Yachty),hip-hop,"Blac Youngsta, Lil Yachty",Hip Hopper (feat. Lil Yachty),30,193624,True,Hip Hopper (feat. Lil Yachty),"Blac Youngsta, Lil Yachty",hip hopper,blac youngsta lil yachty,hip hopper | blac youngsta lil yachty
4OKf8RjYMxyDkewk4hucQ2,Hip Hop Saves Lives,hip-hop,"Arrested Development, Configa, Chuck D, Grandmaster Caz, Speech",Hip Hop Saves Lives,27,219822,True,Hip Hop Saves Lives,"Arrested Development, Configa, Chuck D, Grandmaster Caz, Speech",hip hop saves lives,arrested development configa chuck d grandmaster caz speech,hip hop saves lives | arrested development configa chuck d grandmaster caz speech
0smlHMLEGRzaubtkKb7BfG,Hip-Hop,hip-hop,Itzo Hazarta,Nepravilen Rap,19,180842,True,Hip-Hop,Itzo Hazarta,hiphop,itzo hazarta,hiphop | itzo hazarta
3bPJm6ppmouTlrJslOxrY0,Cashin' Out,hip-hop,Ca$h Out,"Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",20,238760,True,Cashin' Out,Ca$h Out,cashin out,cah out,cashin out | cah out
7jFbudVKZFrb5HXw2iiw3B,HIP-HOP,hip-hop,"KILLJOY, Luverance",HIP-HOP,10,164869,True,HIP-HOP,"KILLJOY, Luverance",hiphop,killjoy luverance,hiphop | killjoy luverance
5cl6rJmigUbx6cNrA3nV8z,Hip Hop Star (feat. Big Boi & Sleepy Brown),hip-hop,"Beyoncé, Big Boi, Sleepy Brown",Dangerously In Love,31,222600,False,Hip Hop Star (feat. Big Boi & Sleepy Brown),"Beyoncé, Big Boi, Sleepy Brown",hip hop star,beyoncé big boi sleepy brown,hip hop star | beyoncé big boi sleepy brown
674fDxdgKYNwGi4YPZt7RM,Hip Hop Saves Lives - Instrumental,hip-hop,"Arrested Development, Configa",Hip Hop Saves Lives,19,219822,False,Hip Hop Saves Lives - Instrumental,"Arrested Development, Configa",hip hop saves lives instrumental,arrested development configa,hip hop saves lives instrumental | arrested development configa
4tJdCeMXZnATywbX8YT5Uc,Hip-Hop,hip-hop,6DooN7,Hip-Hop,2,168979,True,Hip-Hop,6DooN7,hiphop,6doon7,hiphop | 6doon7
0Qw7i43X5zPUpod1Dlb2JP,Hip Hop Misfits,hip-hop,Dirty Heads,Any Port in a Storm (Special Edition),25,160146,True,Hip Hop Misfits,Dirty Heads,hip hop misfits,dirty heads,hip hop misfits | dirty heads
0hBamKf3cJVuDKzbMGdHcd,Hip-hop,hip-hop,Majk Spirit,Nový Človek,30,226924,True,Hip-hop,Majk Spirit,hiphop,majk spirit,hiphop | majk spirit
3ns5F35L1KaoKmOO8Ar8fk,Hip Hop,hip-hop,Joell Ortiz,The Brick: Bodega Chronicles,27,200920,True,Hip Hop,Joell Ortiz,hip hop,joell ortiz,hip hop | joell ortiz
0JPzG00AY7hNVu8sauadAu,Hip Hop Police,hip-hop,"Chamillionaire, Slick Rick",Hip Hop Police,28,251920,False,Hip Hop Police,"Chamillionaire, Slick Rick",hip hop police,chamillionaire slick rick,hip hop police | chamillionaire slick rick
2jh8ESkNJqSnhub71qDEuW,Hip-Hop,hip-hop,Boombox,Все включено,10,229200,False,Hip-Hop,Boombox,hiphop,boombox,hiphop | boombox
55WwvU3TsXYXaOisjxwJYT,Hip Hop,hip-hop,August Alsina,This Thing Called Life,25,209253,True,Hip Hop,August Alsina,hip hop,august alsina,hip hop | august alsina
6w2OjEbwCLM1ueMBQhOHg9,Glorious Purpose 117BPM E Minor,hip-hop,Hip Hop Anon,Glorious Purpose 117BPM E Minor,16,262606,False,Glorious Purpose 117BPM E Minor,Hip Hop Anon,glorious purpose 117bpm e minor,hip hop anon,glorious purpose 117bpm e minor | hip hop anon
5qULZP9xnC4XzX1Gu82zid,Hip-Hop,hip-hop,Druskii,Hip-Hop,0,81881,True,Hip-Hop,Druskii,hiphop,druskii,hiphop | druskii
5nKGo2HcJTKhS1GPPYs9gt,Hip-Hop Is Good,hip-hop,E-Dubble,hip-hop is good,19,217293,True,Hip-Hop Is Good,E-Dubble,hiphop is good,edubble,hiphop is good | edubble
6MUtaEeMJ9K2y1KsFuOI2Q,Hip-Hop,hip-hop,"Ryze Hendricks, G-Rome",Hip-Hop,1,85624,False,Hip-Hop,"Ryze Hendricks, G-Rome",hiphop,ryze hendricks grome,hiphop | ryze hendricks grome
32af3BQBta1DxB96RtdKzB,Hip Hop Hippies,hip-hop,The Dining Rooms,Subterranean Modern Vol. 1,32,184920,False,Hip Hop Hippies,The Dining Rooms,hip hop hippies,the dining rooms,hip hop hippies | the dining rooms
55wSByJOPkzsUKuRe2d1WA,Hip Hop All Star,hip-hop,JARS On The Beats,The Rising,18,216020,False,Hip Hop All Star,JARS On The Beats,hip hop all star,jars on the beats,hip hop all star | jars on the beats
2e4RcQohKWo8oZIUfjxiGo,Holidays in the Sun,holidays,Sex Pistols,"Never Mind The Bollocks, Here's The Sex Pistols",37,202800,False,Holidays in the Sun,Sex Pistols,holidays in the sun,sex pistols,holidays in the sun | sex pistols
3ZmshXJDpKbwiQjfsd6jnt,Holidays,holidays,Keith Paul,Holidays,38,126610,False,Holidays,Keith Paul,holidays,keith paul,holidays | keith paul
6zFMeegAMYQo0mt8rXtrli,HOLIDAY,holidays,Lil Nas X,HOLIDAY,61,154997,True,HOLIDAY,Lil Nas X,holiday,lil nas x,holiday | lil nas x
3cGSIHH2xKMzy4kODiOiIo,Holidays,holidays,"Miami Horror, Alan Palomo",Illumination,42,268233,False,Holidays,"Miami Horror, Alan Palomo",holidays,miami horror alan palomo,holidays | miami horror alan palomo
1dB0NylVkpjdOe8DiekIs7,HOLIDAY,holidays,Turnstile,GLOW ON,52,172020,False,HOLIDAY,Turnstile,holiday,turnstile,holiday | turnstile
0Yeh2VJCsxSgbftSGTiUbN,"Holidays (feat. Earth, Wind & Fire)",holidays,"Meghan Trainor, Earth, Wind & Fire",A Very Trainor Christmas,25,165333,False,"Holidays (feat. Earth, Wind & Fire)","Meghan Trainor, Earth, Wind & Fire",holidays,meghan trainor earth wind fire,holidays | meghan trainor earth wind fire
0FmCLEHfINGqwlyzvklNqy,Holidae In,holidays,"Chingy, Ludacris, Snoop Dogg",Jackpot,51,314400,True,Holidae In,"Chingy, Ludacris, Snoop Dogg",holidae in,chingy ludacris snoop dogg,holidae in | chingy ludacris snoop dogg
4VgEM12OeaN3GyBV487Me7,Holiday,holidays,Green Day,Greatest Hits: God's Favorite Band,63,232680,False,Holiday,Green Day,holiday,green day,holiday | green day
6uuPyHu1Vw6Tc4F7nJuMAm,Holidays!,holidays,Peppa Pig,My First Album,35,100346,False,Holidays!,Peppa Pig,holidays,peppa pig,holidays | peppa pig
4wtxSmTTeg6CiuhwIVKv0b,Holiday,holidays,Vampire Weekend,Contra,44,138293,False,Holiday,Vampire Weekend,holiday,vampire weekend,holiday | vampire weekend
1SbINVeJ5C7OK9Yo3xJQb0,Holidays,holidays,The Beach Boys,The Smile Sessions,16,152346,False,Holidays,The Beach Boys,holidays,the beach boys,holidays | the beach boys
6ZBtqE63HcPUAV3TciTB0x,Holidays,holidays,Zach Diamond,Holidays,29,159413,False,Holidays,Zach Diamond,holidays,zach diamond,holidays | zach diamond
6jPJ8mwfq9A1j33ugXIL6I,Holidays,holidays,Michl,Holidays,19,195198,False,Holidays,Michl,holidays,michl,holidays | michl
6pWrISCyuwAyNz0sCOqHOc,Holidays,holidays,Jim Gaffigan,Beyond the Pale,21,315853,True,Holidays,Jim Gaffigan,holidays,jim gaffigan,holidays | jim gaffigan
3hsyh6h2KU3VNFYPHBUXlm,Holiday,holidays,"Anna Kendrick, Justin Timberlake, Zooey Deschanel, James Corden, Ron Funches, Caroline Hjelt, Aino Jawo, Kunal Nayyar, Christopher Mintz-Plasse, The Bergens",TROLLS Holiday,40,170880,False,Holiday,"Anna Kendrick, Justin Timberlake, Zooey Deschanel, James Corden, Ron Funches, Caroline Hjelt, Aino Jawo, Kunal Nayyar, Christopher Mintz-Plasse, The Bergens",holiday,anna kendrick justin timberlake zooey deschanel james corden ron funches caroline hjelt aino jawo kunal nayyar christopher mintzplasse the bergens,holiday | anna kendrick justin timberlake zooey deschanel james corden ron funches caroline hjelt aino jawo kunal nayyar christopher mintzplasse the bergens
